,Genome,time_create,mother,age
3738,Down Right Right Eat Foto Left Down Up Down Left Chemo Right Right Down Down Left Up Chemo Eat Down Up Chemo Chemo Chemo Left,231,3349,2
3739,Foto Down Right Chemo Left Eat Down Eat Left Up Right Chemo Down Foto Right Eat Eat Down Chemo Chemo Left Chemo Left Left Left,231,3376,2
3740,Chemo Up Down Up Left Eat Eat Chemo Up Left Up Eat Foto Right Foto Left Eat Chemo Eat Left Down Chemo Right Left Left,231,3394,11
3741,Foto Down Right Chemo Left Eat Down Eat Left Up Right Chemo Down Foto Right Eat Eat Down Chemo Chemo Left Chemo Left Left Left,231,3492,21
3742,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,231,3498,13
3743,Eat Eat Chemo Eat Right Left Down Right Foto Up Eat Down Foto Foto Foto Left Foto Eat Left Left Left Left Down Foto Chemo,231,3503,85
3744,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,231,3517,2
3745,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,231,3522,10
3746,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,231,3612,22
3747,Foto Up Right Eat Foto Down Right Foto Foto Eat Up Right Down Down Chemo Foto Eat Chemo Left Foto Down Eat Eat Chemo Right,231,3615,2
3748,Left Right Up Right Foto Eat Foto Eat Right Chemo Eat Eat Chemo Right Chemo Foto Right Up Down Eat Left Chemo Eat Eat Foto Eat Right Chemo Eat Eat Left Right Chemo Foto Eat Up Down Eat Left Chemo Eat,231,3624,1
3749,Left Eat Up Down Eat Foto Up Foto Up Foto Eat Foto Eat Eat Up Down Foto Eat Down Left Right Up Chemo Down Left Left Eat Up Down Eat Foto,231,3633,2
3750,Foto Down Right Chemo Left Eat Down Eat Left Up Right Chemo Down Foto Right Eat Eat Down Chemo Chemo Left Chemo Left Left Left,231,3642,8
3751,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,231,3701,2
3752,Left Right Foto Left Eat Up Chemo Foto Eat Foto Left Eat Chemo Chemo Left Chemo Up Left Left Eat Eat Foto,231,3704,2
3753,Foto Chemo Chemo Right Eat Chemo Foto Up Left Eat Down Eat Up Up Chemo Left Chemo Up Right Left Foto Up Up Chemo Foto,232,1169,1
3754,Foto Chemo Down Eat Up Down Left Up Chemo Up Chemo Chemo Chemo Right Chemo Chemo Foto Eat Down Down Foto Up Chemo Chemo Right,232,2655,8
3755,Up Down Left Left Up Foto Right Right Eat Chemo Left Chemo Left Chemo Right Up Up Left Down Down Down Chemo Right Down Chemo,232,2979,11
3756,Foto Chemo Down Eat Up Down Left Up Chemo Up Chemo Chemo Chemo Right Chemo Chemo Foto Eat Down Down Foto Up Chemo Chemo Right,232,3152,4
3757,Up Up Left Right Eat Up Left Chemo Foto Chemo Chemo Eat Down Up Down Up Chemo Foto Eat,232,3180,40
3758,Up Up Left Down Eat Chemo Eat Left Eat Right Eat Right Left Chemo Foto Chemo Chemo Eat Down Up Down Up Chemo Down Eat,232,3274,53
3759,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,232,3298,9
3760,Foto Down Right Chemo Left Eat Down Eat Left Up Right Chemo Down Foto Right Eat Eat Down Chemo Chemo Left Chemo Left Left Left,232,3332,1
3761,Eat Left Eat Right Chemo Right Eat Left Down Foto Chemo Right Up Down Right Chemo Left Chemo Chemo Left Eat Foto Eat Foto Eat,232,3392,16
3762,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,232,3454,1
3763,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,232,3545,4
3764,Left Left Down Right Up Down Chemo Right Chemo Right Down Chemo Right Foto Eat Eat Up Up Eat Left Right Left Up Eat Chemo,232,3593,1
3765,Down Eat Left Eat Foto Right Right Chemo Eat Chemo Right Chemo Up Foto Eat Foto Chemo Chemo Right Foto Up Foto Up Foto Foto,232,3626,9
3766,Down Foto Eat Foto Foto Foto Left Left Eat Up Eat Chemo Right Right Foto Eat Right Up Chemo Foto Up Down Left Chemo Up,232,3638,22
3767,Left Left Down Right Up Down Chemo Right Chemo Right Down Chemo Right Foto Eat Eat Up Up Eat Left Right Left Up Eat Chemo,232,3667,7
3768,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,232,3672,26
3769,Up Up Left Down Eat Chemo Eat Left Eat Right Eat Right Left Chemo Foto Chemo Chemo Eat Down Up Down Up Chemo Down Eat,232,3681,84
3770,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,232,3686,40
3771,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,232,3693,17
3772,Eat Foto Chemo Right Eat Down Chemo Left Eat Right Left Right Down Chemo Up Up Down Right Down Foto Up Up Foto Chemo Down,232,3695,49
3773,Left Eat Up Down Eat Foto Up Foto Up Foto Eat Foto Eat Eat Up Down Foto Eat Down Left Right Up Chemo Down Left Left Eat Up Down Eat Foto,232,3705,1
3774,Chemo Chemo Eat Left Foto Chemo Right Foto Eat Right Foto Down Foto Chemo Up Up Chemo Eat Left Right Right Up Down Foto Eat,232,3710,8
3775,Chemo Up Down Up Left Eat Eat Chemo Up Left Up Eat Foto Right Foto Left Eat Chemo Eat Left Down Chemo Right Left Left,232,3724,6
3776,Down Foto Eat Foto Foto Foto Left Left Eat Up Eat Chemo Right Right Foto Eat Right Up Chemo Foto Up Down Left Chemo Up,233,3031,1
3777,Chemo Foto Left Down Down Eat Up Foto Chemo Eat Down Up Right Up Up Up Eat Left Eat Left Eat Chemo Left Left Chemo,233,3187,34
3778,Chemo Up Down Up Left Eat Eat Chemo Up Left Up Eat Foto Right Foto Left Eat Chemo Eat Left Down Chemo Right Left Left,233,3291,2
3779,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,233,3303,8
3780,Up Chemo Chemo Chemo Eat Eat Eat Left Foto Left Right Down Chemo Left Chemo Foto Foto Eat Up Chemo Right Right,233,3430,4
3781,Right Chemo Up Foto Up Chemo Right Down Up Left Foto Chemo Chemo Foto Foto Chemo Chemo Eat Right Up Chemo Down Chemo Down Left,233,3432,80
3782,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,233,3590,26
3783,Left Eat Up Down Eat Foto Up Foto Up Foto Eat Foto Eat Eat Up Down Foto Eat Down Left Right Up Chemo Down Left Left Eat Up Down Eat Foto,233,3622,27
3784,Left Right Up Right Foto Eat Foto Eat Right Chemo Eat Eat Chemo Right Chemo Foto Right Up Down Eat Left Chemo Eat Eat Foto Eat Right Chemo Eat Eat Left Right Chemo Foto Eat Up Down Eat Left Chemo Eat,233,3624,61
3785,Right Right Foto Right Up Left Foto Down Chemo Chemo Foto Foto Up Down Left Left Left Left Up Eat Chemo Foto Foto Foto Eat,233,3655,1
3786,Foto Eat Foto Chemo Foto Eat Left Left Up Left Chemo Chemo Right Down Down Up Left Chemo Foto Eat Foto Left Left Down Eat Up Left Chemo,233,3671,1
3787,Chemo Up Down Up Left Eat Eat Chemo Up Left Up Eat Foto Right Foto Left Eat Chemo Eat Left Down Chemo Right Left Left,233,3699,24
3788,Left Eat Up Down Eat Foto Up Foto Up Foto Eat Foto Eat Eat Up Down Foto Eat Down Left Right Up Chemo Down Left Left Eat Up Down Eat Foto,233,3720,8
3789,Chemo Eat Down Up Eat Left Left Foto Right Eat Down Eat Foto Foto Left Foto Left Left,233,3737,5
3790,Chemo Up Down Up Left Eat Eat Chemo Up Left Up Eat Foto Right Foto Left Eat Chemo Eat Left Down Chemo Right Left Left,233,3740,2
3791,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,233,3742,1
3792,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,233,3746,3
3793,Chemo Chemo Eat Left Foto Chemo Right Foto Eat Right Foto Down Foto Chemo Up Up Chemo Eat Left Right Right Up Down Foto Eat,234,103,1
3794,Foto Chemo Chemo Right Eat Chemo Foto Up Left Eat Down Eat Up Up Chemo Left Chemo Up Right Left Foto Up Up Chemo Foto,234,1169,60
3795,Eat Up Eat Right Foto Chemo Right Down Down Left Left Foto Left Eat Right Eat Eat Foto Foto Right Down Up Down Foto Chemo,234,2520,24
3796,Foto Left Down Eat Chemo Foto Foto Chemo Up Left Right Right Foto Eat Up Chemo Right Down Chemo Right Eat Foto Eat Eat Up,234,2697,1
3797,Chemo Up Down Up Left Eat Eat Chemo Up Left Up Eat Foto Right Foto Left Eat Chemo Eat Left Down Chemo Right Left Left,234,2788,1
3798,Down Right Right Eat Foto Left Down Up Down Left Chemo Right Right Down Down Left Up Chemo Eat Down Up Chemo Chemo Chemo Left,234,2865,82
3799,Up Down Left Eat Foto Up Foto Up Foto Right Up Foto Left Left Right Eat Eat Foto Left Left Eat Foto Up Right Foto,234,2944,1
3800,Eat Left Eat Chemo Up Foto Eat Up Up Down Down Eat Foto Left,234,2966,2
3801,Foto Left Down Eat Chemo Foto Foto Chemo Up Left Right Right Foto Eat Up Chemo Right Down Chemo Right Eat Foto Eat Eat Up,234,2977,3
3802,Foto Down Foto Left Chemo Eat Left Chemo Eat Right Chemo Down Eat Down Up Left Down Up Chemo Eat Left Up Eat Chemo Chemo Chemo Eat Left Chemo Eat Right Chemo Down Eat Down Up Foto Down Up Chemo Eat Left Up Eat Chemo,234,3060,32
3803,Up Left Chemo Down Down Left Left Foto Right Down Foto Chemo Chemo Up Left Eat Up Right Eat Right Chemo Left Right Down Foto,234,3126,24
3804,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,234,3292,4
3805,Foto Down Right Chemo Left Eat Down Eat Left Up Right Chemo Down Foto Right Eat Eat Down Chemo Chemo Left Chemo Left Left Left,234,3332,46
3806,Left Left Down Right Up Down Chemo Right Chemo Right Down Chemo Right Foto Eat Eat Up Up Eat Left Right Left Up Eat Chemo,234,3340,0
3807,Down Right Right Eat Foto Left Down Up Down Left Chemo Right Right Down Down Left Up Chemo Eat Down Up Chemo Chemo Chemo Left,234,3349,9
3808,Foto Down Right Chemo Left Eat Down Eat Left Up Right Chemo Down Foto Right Eat Eat Down Chemo Chemo Left Chemo Left Left Left,234,3376,1
3809,Right Up Down Down Left Foto Up Down Chemo Chemo Eat Foto Eat Foto Eat Left Down Right Down Up Foto Down Chemo Foto Right,234,3402,8
3810,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,234,3489,18
3811,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,234,3498,18
3812,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,234,3514,19
3813,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,234,3517,13
3814,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,234,3526,28
3815,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,234,3564,20
3816,Foto Up Right Eat Foto Down Right Foto Foto Eat Up Right Down Down Chemo Foto Eat Chemo Left Foto Down Eat Eat Chemo Right,234,3615,10
3817,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,234,3627,5
3818,Left Eat Up Down Eat Foto Up Foto Up Foto Eat Foto Eat Eat Up Down Foto Eat Down Left Right Up Chemo Down Left Left Eat Up Down Eat Foto,234,3633,82
3819,Foto Down Right Chemo Left Eat Down Eat Left Up Right Chemo Down Foto Right Eat Eat Down Chemo Chemo Left Chemo Left Left Left,234,3692,1
3820,Left Eat Up Down Eat Foto Up Foto Up Foto Eat Foto Eat Eat Up Down Foto Eat Down Left Right Up Chemo Down Left Left Eat Up Down Eat Foto,234,3705,4
3821,Chemo Chemo Eat Left Foto Chemo Right Foto Eat Right Foto Down Foto Chemo Up Up Chemo Eat Left Right Right Up Down Foto Eat,234,3710,82
3822,Chemo Up Down Up Left Eat Eat Chemo Up Left Up Eat Foto Right Foto Left Eat Chemo Eat Left Down Chemo Right Left Left,234,3714,3
3823,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,234,3727,14
3824,Eat Eat Chemo Eat Right Left Down Right Foto Up Eat Down Foto Foto Foto Left Foto Eat Left Left Left Left Down Foto Chemo,234,3743,3
3825,Chemo Up Down Up Left Eat Eat Chemo Up Left Up Eat Foto Right Foto Left Eat Chemo Eat Left Down Chemo Right Left Left,234,3775,2
3826,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,235,2772,32
3827,Down Foto Eat Foto Foto Foto Left Left Eat Up Eat Chemo Right Right Foto Eat Right Up Chemo Foto Up Down Left Chemo Up,235,3031,2
3828,Up Down Left Eat Foto Up Foto Up Foto Right Up Foto Left Left Right Eat Eat Foto Left Left Eat Foto Up Right Foto,235,3343,27
3829,Foto Left Down Eat Chemo Foto Foto Chemo Up Left Right Right Foto Eat Up Chemo Right Down Chemo Right Eat Foto Eat Eat Up,235,3353,10
3830,Chemo Up Down Up Left Eat Eat Chemo Up Left Up Eat Foto Right Foto Left Eat Chemo Eat Left Down Chemo Right Left Left,235,3394,11
3831,Up Down Left Eat Foto Up Foto Up Foto Right Up Foto Left Left Right Eat Eat Foto Left Left Eat Foto Up Right Foto,235,3423,1
3832,Eat Left Eat Right Chemo Right Eat Left Down Foto Chemo Right Up Down Right Chemo Left Chemo Chemo Left Eat Foto Eat Foto Eat,235,3530,9
3833,Foto Eat Left Up Eat Chemo Chemo Eat Left Up Chemo Eat Up Foto Foto Right Right Foto Eat Eat Foto Foto Down Up Chemo,235,3578,1
3834,Chemo Up Down Up Left Eat Eat Chemo Up Left Up Eat Foto Right Foto Left Eat Chemo Eat Left Down Chemo Right Left Left,235,3597,3
3835,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,235,3636,15
3836,Right Right Foto Right Up Left Foto Down Chemo Chemo Foto Foto Up Down Left Left Left Left Up Eat Chemo Foto Foto Foto Eat,235,3655,16
3837,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,235,3666,3
3838,Foto Eat Foto Chemo Foto Eat Left Left Up Left Chemo Chemo Right Down Down Up Left Chemo Foto Eat Foto Left Left Down Eat Up Left Chemo,235,3671,29
3839,Eat Left Eat Right Chemo Right Eat Left Down Foto Chemo Right Up Down Right Chemo Left Chemo Chemo Left Eat Foto Eat Foto Eat,235,3688,31
3840,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,235,3701,1
3841,Left Left Down Up Up Left Chemo Right Chemo Left Down Chemo Right Foto Eat Eat Chemo Foto Eat Right Right Left Up Eat Down Down Chemo Right Foto Eat Eat Chemo Foto Eat Right,235,3736,7
3842,Eat Left Eat Right Chemo Right Eat Left Down Foto Chemo Right Up Down Right Chemo Left Chemo Chemo Left Eat Foto Eat Foto Eat,235,3761,1
3843,Left Left Down Right Up Down Chemo Right Chemo Right Down Chemo Right Foto Eat Eat Up Up Eat Left Right Left Up Eat Chemo,235,3767,6
3844,Chemo Chemo Eat Left Foto Chemo Right Foto Eat Right Foto Down Foto Chemo Up Up Chemo Eat Left Right Right Up Down Foto Eat,235,3774,11
3845,Left Eat Up Down Eat Foto Up Foto Up Foto Eat Foto Eat Eat Up Down Foto Eat Down Left Right Up Chemo Down Left Left Eat Up Down Eat Foto,235,3783,1
3846,Left Right Up Right Foto Eat Foto Eat Right Chemo Eat Eat Chemo Right Chemo Foto Right Up Down Eat Left Chemo Eat Eat Foto Eat Right Chemo Eat Eat Left Right Chemo Foto Eat Up Down Eat Left Chemo Eat,235,3784,22
3847,Foto Right Foto Chemo Chemo Eat Left Eat Up Left Chemo Chemo Chemo Down Eat Right Left Chemo Eat Foto Foto Left Left Down Chemo,236,2705,80
3848,Chemo Up Down Up Left Eat Eat Chemo Up Left Up Eat Foto Right Foto Left Eat Chemo Eat Left Down Chemo Right Left Left,236,2788,6
3849,Up Down Left Eat Foto Up Foto Up Foto Right Up Foto Left Left Right Eat Eat Foto Left Left Eat Foto Up Right Foto,236,2944,1
3850,Down Eat Left Eat Foto Right Right Chemo Eat Chemo Right Chemo Up Foto Eat Foto Chemo Chemo Right Foto Up Foto Up Foto Foto,236,3354,30
3851,Foto Down Right Chemo Left Eat Down Eat Left Up Right Chemo Down Foto Right Eat Eat Down Chemo Chemo Left Chemo Left Left Left,236,3376,23
3852,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,236,3522,4
3853,Left Left Down Up Right Left Up Eat Down,236,3537,0
3854,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,236,3545,9
3855,Chemo Chemo Eat Left Foto Chemo Right Foto Eat Right Foto Down Foto Chemo Up Up Chemo Eat Left Right Right Up Down Foto Eat,236,3586,74
3856,Right Up Down Down Left Foto Up Down Chemo Chemo Eat Foto Eat Foto Eat Left Down Right Down Up Foto Down Chemo Foto Right,236,3614,10
3857,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,236,3672,39
3858,Foto Down Right Chemo Left Eat Down Eat Left Up Right Chemo Down Foto Right Eat Eat Down Chemo Chemo Left Chemo Left Left Left,236,3692,9
3859,Left Right Foto Left Eat Up Chemo Foto Eat Foto Left Eat Chemo Chemo Left Chemo Up Left Left Eat Eat Foto,236,3704,0
3860,Right Up Chemo Left Up Left Chemo Left Down Left Left Foto Foto Down Right Up Chemo Chemo Eat Left Up Down Chemo Eat Chemo,236,3735,66
3861,Chemo Up Down Up Left Eat Eat Chemo Up Left Up Eat Foto Right Foto Left Eat Chemo Eat Left Down Chemo Right Left Left,236,3740,2
3862,Up Down Left Left Up Foto Right Right Eat Chemo Left Chemo Left Chemo Right Up Up Left Down Down Down Chemo Right Down Chemo,236,3755,4
3863,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,236,3804,1
3864,Foto Down Right Chemo Left Eat Down Eat Left Up Right Chemo Down Foto Right Eat Eat Down Chemo Chemo Left Chemo Left Left Left,236,3805,4
3865,Left Eat Up Down Eat Foto Up Foto Up Foto Eat Foto Eat Eat Up Down Foto Eat Down Left Right Up Chemo Down Left Left Eat Up Down Eat Foto,236,3820,4
3866,Down Eat Left Eat Foto Right Right Chemo Eat Chemo Right Chemo Up Foto Eat Foto Chemo Chemo Right Foto Up Foto Up Foto Foto,237,2777,0
3867,Foto Up Left Foto Eat Foto Left Foto Left Down Down Chemo Down Foto Left Down Down Eat Chemo Foto Up Chemo Down Eat Left,237,3086,38
3868,Foto Chemo Down Eat Up Down Left Up Chemo Up Chemo Chemo Chemo Right Chemo Chemo Foto Eat Down Down Foto Up Chemo Chemo Right,237,3152,58
3869,Foto Chemo Foto Left Eat Left Eat Down Down Left Foto Foto Right Chemo Left Left Eat Eat Chemo Left Chemo Right Eat Up Down,237,3443,51
3870,Chemo Up Down Up Left Eat Eat Chemo Up Left Up Eat Foto Right Foto Left Eat Chemo Eat Left Down Chemo Right Left Left,237,3573,63
3871,Foto Eat Left Up Eat Chemo Chemo Eat Left Up Chemo Eat Up Foto Foto Right Right Foto Eat Eat Foto Foto Down Up Chemo,237,3578,79
3872,Left Left Down Right Up Down Chemo Right Chemo Right Down Chemo Right Foto Eat Eat Up Up Eat Left Right Left Up Eat Chemo,237,3593,1
3873,Down Chemo Left Foto Left Chemo Down Chemo Right Foto Chemo Left Chemo Down Left Left Eat Up Chemo Foto Up Down Down Right Up,237,3600,35
3874,Up Down Chemo Chemo Eat Down Right Chemo Chemo Chemo Right Foto Chemo Right Down Up Left Eat Chemo Chemo Up Down,237,3608,45
3875,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,237,3666,17
3876,Up Up Left Down Eat Chemo Eat Left Eat Right Eat Right Left Chemo Foto Chemo Chemo Eat Down Up Down Up Chemo Down Eat,237,3681,19
3877,Left Right Eat Eat Eat Left Up Down Down Eat Foto Eat Eat Left Up Chemo Eat Left Chemo Chemo Right Left Eat Left Down,237,3746,1
3878,Eat Left Eat Right Chemo Right Eat Left Down Foto Chemo Right Up Down Right Chemo Left Chemo Chemo Left Eat Foto Eat Foto Eat,237,3761,1
3879,Left Left Down Right Up Down Chemo Right Chemo Right Down Chemo Right Foto Eat Eat Up Up Eat Left Right Left Up Eat Chemo,237,3767,34
3880,Chemo Up Down Up Left Eat Eat Chemo Up Left Up Eat Foto Right Foto Left Eat Chemo Eat Left Down Chemo Right Left Left,237,3775,13
3881,Left Eat Up Down Eat Foto Up Foto Up Foto Eat Foto Eat Eat Up Down Foto Eat Down Left Right Up Chemo Down Left Left Eat Up Down Eat Foto,237,3783,1
3882,Eat Up Eat Right Foto Chemo Right Down Down Left Left Foto Left Eat Right Eat Eat Foto Foto Right Down Up Down Foto Chemo,237,3795,2
